ImageID,Caption,Nouns,Type
2638f7c9b6256ec2a96bb8515fbe081a,a forest with green leaves on the ground,"['forest', 'leaves', 'ground']",OOD
0f9a32824862b8a8458d1493ded0c7ee,a plant with white flowers on it in the desert,"['plant', 'flowers', 'desert']",OOD
6099adbd4ea989ddc0a6ef8c27198f15,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
aebfc1231ce32b2c6de807dacfac3b82,a field of grass with a blue sky in the background,"['field', 'grass', 'sky', 'background']",OOD
53f1da1cd10a7a537b8aab06feb4a0ab,a plant with white flowers in the grass,"['plant', 'flowers', 'grass']",OOD
7cb4c408c238c6bf5f34665b03f76856,a cactus is growing in the dirt,"['cactus', 'dirt']",OOD
77a5822a1b5ed6c78a0865001099b4a5,a tree with green leaves in a forest,"['tree', 'leaves', 'forest']",OOD
e8f9072386068c583f3591ad771a7e68,a group of green plants growing on the side of a hill,"['group', 'plants', 'side', 'hill']",OOD
c729d22b3642b4ba20f1dad17b60ed20,a cluster of white and pink flowers on a tree branch,"['cluster', 'flowers', 'tree', 'branch']",OOD
890a1775c178f9ccaebb007fad543461,a cactus in the middle of a dirt field,"['cactus', 'middle', 'dirt', 'field']",OOD
93570717ffdf02f04cc973d72384ea7c,a plant with yellow flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
9c749edca95d425ed24b7855a2e293d3,a close up of a plant with green leaves and brown stems,"['close', 'plant', 'leaves', 'brown', 'stems']",OOD
e6eb51e3fd1c1cfa7f444d5ff3e800c4,a plant with pink flowers next to a wall,"['plant', 'flowers', 'wall']",OOD
9a4a1201bfec28d1118241de665d606d,a plant with yellow flowers in a field,"['plant', 'flowers', 'field']",OOD
a58fbdb94508730f5ab49eeb4f1c5447,a tree with purple flowers in a field,"['tree', 'flowers', 'field']",OOD
88528131da82d2de21080ba5b7d7987a,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
8cc6e67e7aedca9584f7cd21837c97e3,a close up of a green plant with purple flowers,"['close', 'plant', 'flowers']",OOD
098975713e0e8c18a1c2b46ecc7cbfb7,a tree with green leaves and black fruit hanging from it,"['tree', 'leaves', 'fruit']",OOD
4f5dd4eb26750122423308214dc92cd2,a green plant growing in the grass,"['plant', 'grass']",OOD
8e990dcbb6bec8fb434bb93a07cbd84b,a plant growing out of a tree stump,"['plant', 'tree', 'stump']",OOD
38b4e0f17ac99fee78f21af3d896adb9,a bunch of red flowers on a green plant,"['bunch', 'flowers', 'plant']",OOD
b8894b9931cedbfa7453aa4b29932419,a plant with buds on it in a field,"['plant', 'buds', 'field']",OOD
8e6805213a20bd5edc3c852b7b9649bb,a large stingray in the water with bubbles,"['stingray', 'water', 'bubbles']",OOD
fe30149d0b23e96dea9e0cabb19f50f1,a red and orange leaf on a tree in the woods,"['leaf', 'tree', 'woods']",OOD
97ceb96bfbfb5be32db79568afe3743b,a group of purple violet flowers on the ground,"['group', 'violet', 'flowers', 'ground']",OOD
df893f844038f903c1fc8f655b3d7dc0,a plant with a white flower in the grass,"['plant', 'flower', 'grass']",OOD
55fb4dbbc48f35fa4722a509c8444569,a blue flower in the grass,"['flower', 'grass']",OOD
bb015df491ae4f507eac2c6ab4dd2f5d,a hand holding a purple flower in the grass,"['hand', 'flower', 'grass']",OOD
b571f10f499fd94f72f092503ad1f68e,a cluster of pink flowers on a tree branch,"['cluster', 'flowers', 'tree', 'branch']",OOD
d1ca92ef76069ad272c2917385a206d7,a banana tree in the woods,"['banana', 'tree', 'woods']",OOD
abebede2336384089ad3212376b2ec93,a couple of pink flowers in the grass,"['couple', 'flowers', 'grass']",OOD
1d03ecdf9a90a5b0113ed2abae44ab98,a close up of a green plant with white and yellow flowers,"['close', 'plant', 'flowers']",OOD
59c8c6ac80d1b34539976a752eef0ec8,a person holding a green plant with a yellow flower on their hand,"['person', 'plant', 'flower', 'hand']",OOD
d9b0064d911a1161a4571380d5ea9f1a,a succulent plant with green leaves and white flowers,"['plant', 'leaves', 'flowers']",OOD
141bfc55a33c0610a4b1d4ec2515aae0,a plant with green leaves and white flowers in a garden,"['plant', 'leaves', 'flowers', 'garden']",OOD
35aadf9e7a0d62303e1f31ee36286265,a plant with white flowers in the woods,"['plant', 'flowers', 'woods']",OOD
a015589c7c9837fe2b6db2a779cbc2f2,a cluster of green fruits hanging from a tree,"['cluster', 'fruits', 'tree']",OOD
d9f82ec5bce907bbbb65cdf6ed7d55fb,a purple flower in a field of dry grass,"['flower', 'field', 'grass']",OOD
8b64c855a80b522038f0cef9f5b0f6e4,a plant with yellow flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
2a0d9843c1eb0739695e48f4da768e1e,a tree with purple flowers growing out of it,"['tree', 'flowers']",OOD
1a9b43c3f9f7fdd984de2163315e88b9,a leaf of a plant with a yellow flower,"['leaf', 'plant', 'flower']",OOD
83b34f11826c9010d3ad290d1c4f3a5c,a field of purple and white flowers in the grass,"['field', 'flowers', 'grass']",OOD
9d23c6b20b7fe00bb9a86a1822754dd2,an image of a sagebrush plant in the desert,"['image', 'plant', 'desert']",OOD
2bfbd8153bf97b41e3bb3ad3eb1d6a2d,a tree in a field against a blue sky,"['tree', 'field', 'sky']",OOD
334f1333d947d9e8be6f562c1f7656d5,a group of green plants in the grass,"['group', 'plants', 'grass']",OOD
7bb4f2b243dd0fc2b5aa5b69403cda42,a tree that has fallen in the forest,"['tree', 'forest']",OOD
3c65a3e749df52a49b0e89ec04db2557,a pair of pink flowers in the grass,"['pair', 'flowers', 'grass']",OOD
a35b9d0c3e0e62fbb401d335dd0aa34a,a close up of a yellow flower on a plant,"['close', 'flower', 'plant']",OOD
3067d2cbf3e5790232d4dfadce32c33e,an apple tree with apples on it in front of some trees,"['apple', 'tree', 'apples', 'front', 'trees']",OOD
453156559215ef2e18082f91ac4a973b,some purple flowers in the grass,"['flowers', 'grass']",OOD
d9b7a5e794b55635e71380c9a876b7b1,a group of pink and yellow flowers in a field of flowers,"['group', 'flowers', 'field', 'flowers']",OOD
8dd88e2c7eb1844c415a00a1e7793a22,the trunk of a tree in the snow,"['trunk', 'tree', 'snow']",OOD
8588589ed90cdf41e36ce4c99ac97646,a group of yellow flowers in the grass,"['group', 'flowers', 'grass']",OOD
bc63a685d22f7bb525977bccf50e5410,a close up of a tree trunk with a white,"['close', 'tree', 'trunk', 'white']",OOD
0157086aeb1f94f6297685aad3749e76,a field of yellow flowers in the grass,"['field', 'flowers', 'grass']",OOD
12b639aa8933da2364ec9c82eca4e6a0,a hand holding a handful of grass in a field,"['hand', 'handful', 'grass', 'field']",OOD
d9912e96af2f6dcc7d8ce4372c865e31,a plant with green and red leaves in the ground,"['plant', 'leaves', 'ground']",OOD
743a23b78902bd0fc4a2a2252c89acd9,a branch with green leaves and buds on it,"['branch', 'leaves', 'buds']",OOD
a32edffa1bb45119b4ccd5ec9f816683,a purple flower with its shadow on a white wall,"['flower', 'shadow', 'wall']",OOD
5874f34c123f925a93ad5c9c26d31519,a blue columbine flower in the wild,"['columbine', 'flower', 'wild']",OOD
4faced919cb25759d84ba35aa0c6a80e,a plant with yellow flowers growing on some rocks,"['plant', 'flowers', 'rocks']",OOD
1fabcd92392984e45ef3382200e3ae28,a close up of a yellow flower,"['close', 'flower']",OOD
9d60d3288a514ea6430829404b816c88,a purple flower on the ground with green leaves,"['flower', 'ground', 'leaves']",OOD
0947472aee86a529df8d120d0a481c09,a pink flower on a green plant,"['flower', 'plant']",OOD
64b5789e38cf2d6745816a6e6503e8a0,a cluster of yellow flowers in a green field,"['cluster', 'flowers', 'field']",OOD
ea8d5c2736f3cf19add993f23b58070a,a lone white flower in the middle of a field,"['flower', 'middle', 'field']",OOD
21010e676549b54d3a474301af39dbfa,a group of green plants on the ground,"['group', 'plants', 'ground']",OOD
2d2fcfa2dc9efc962fb1254a9a70facf,a large orange tree in the middle of a field,"['orange', 'tree', 'middle', 'field']",OOD
2001ee45ddf04558f381431c89c576e0,a pine tree with a cone on it in a field,"['tree', 'cone', 'field']",OOD
a9b213851e9b7aa2971a4a0438d7a23f,a close up of some reeds in a field,"['close', 'reeds', 'field']",OOD
d5630987bafb88880d9134c1253f9ed1,a small purple flower in the palm of a hand,"['flower', 'palm', 'hand']",OOD
f22a0a272679f72a754f4d6a854cb713,a tree filled with lots of green apples on it,"['tree', 'lots', 'apples']",OOD
1c51143cd41e6831515a092cd9b58911,a view of the trees from the ground up,"['view', 'trees', 'ground']",OOD
2406ffe229c0c4b09f7079cd830eef40,a tree branch with tiny green leaves on it,"['tree', 'branch', 'leaves']",OOD
2ce4f3bb59b88356037702d0e6ccfb3c,a white flower on a plant in the woods,"['flower', 'plant', 'woods']",OOD
bfe5078cc02db9bb514772cef8b09806,a small plant with green leaves in the ground,"['plant', 'leaves', 'ground']",OOD
8f295638e59cdd58755d2299557d21f6,a plant with white flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
26cd4e0c5bb8f88ccab37fb1b059eea6,a plant with purple flowers in a garden,"['plant', 'flowers', 'garden']",OOD
76f9cc914bce6a699f32bf41862a3af3,a close up of a green plant in the grass,"['close', 'plant', 'grass']",OOD
24068cdc7c4fde43ddbe3eed34c6f458,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
947b516956f505cc71d4a7a37e1f31a6,a purple flower is growing in the grass,"['flower', 'grass']",OOD
bf6c1871d63a902f44fff57539e4f2aa,a white flower on the ground in the grass,"['flower', 'ground', 'grass']",OOD
37d24abdaf20cad80ee5175b12db90dd,a group of green plants in a field,"['group', 'plants', 'field']",OOD
dc1a42e46296c2ba760cd48a7653dafb,a group of green leaves on a tree in the forest,"['group', 'leaves', 'tree', 'forest']",OOD
ef4cac1b977cc4f4c826d49e7f97dd50,a blue flower on a plant in the grass,"['flower', 'plant', 'grass']",OOD
7265272bc114b218c48bf86d38af11e7,a caterpillar on a blue bench,"['caterpillar', 'bench']",OOD
c4c694d8eec3a05383145a801ba70555,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
d1f8656ad95be5db9ab86fda8e95e053,a large tree with red berries on it,"['tree', 'berries']",OOD
2abd4d5db008a6d5f62d19490bd7ad39,a close up of some purple and yellow flowers on the ground,"['close', 'flowers', 'ground']",OOD
3bca1147b23495e9f7878fe5d863bc8d,a blue flower on the ground with leaves,"['flower', 'ground', 'leaves']",OOD
dad24d56c400560d0203a68928298e29,a small yellow and purple flower in the grass,"['flower', 'grass']",OOD
5f8c9e74526e1eb35eca12941f9f0f36,a small green plant in some straw,"['plant', 'straw']",OOD
98333fe85df80775b7998abb9cd2abc4,a close up of a plant with green and red leaves,"['close', 'plant', 'leaves']",OOD
5479b12bbdf931db32b36bef94369384,a tree with pink blossoms against a blue sky,"['tree', 'blossoms', 'sky']",OOD
a26654a671d101f9b04caf75199d4227,a cluster of purple flowers on a green plant,"['cluster', 'flowers', 'plant']",OOD
91b43e0813a4ee573e1866c6e448ac20,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
32c7b85337ccd59d3161e9d237800111,two purple flowers with green leaves in the woods,"['flowers', 'leaves', 'woods']",OOD
87a98bf4e53a353366a8acd56fa6c2c8,a close up of a plant with red and green leaves,"['close', 'plant', 'leaves']",OOD
76c90f7be4fc2ba5f44589f5d7728b9c,a tree with green leaves in the forest,"['tree', 'leaves', 'forest']",OOD
e4ed1d86d66eec0cc8819d496b9987b0,a small green plant with pink flowers in the grass,"['plant', 'flowers', 'grass']",OOD
9185e27fcf3a61f41f59c6dcc9261266,a group of green plants growing between some rocks,"['group', 'plants', 'rocks']",OOD
7dbee988231e4f33ee06973e974532ff,a plant with pink flowers and a mountain in the background,"['plant', 'flowers', 'mountain', 'background']",OOD
8bf3c6c75ff5911b41dcf57a36ad56d8,a large white flower with a red center,"['flower', 'center']",OOD
dbf426521ba017d4f0f79e1895281ae7,a close up of a bunch of grass with yellow flowers,"['close', 'bunch', 'grass', 'flowers']",OOD
82ad7fab425c9dbc720420d9af8f968d,a cluster of purple flowers on a stem with green leaves,"['cluster', 'flowers', 'stem', 'leaves']",OOD
4259d6c8f5a492fe554acc00fc87ea7a,a close up of pink flowers on a tree,"['close', 'flowers', 'tree']",OOD
2b2b4dcdbe49e38edd5c52346e2b3f3d,a small cactus in the middle of a dirt field,"['cactus', 'middle', 'dirt', 'field']",OOD
8d999270a7a2528b322e7e0f23639b26,a tree filled with green leaves and white flowers,"['tree', 'leaves', 'flowers']",OOD
d9393b616e91ae3af5ab43e26a86e594,a person standing in a field of green grass,"['person', 'field', 'grass']",OOD
783bbea26179e1e725e6cb1ab26c5428,a small succulent plant growing in the dirt,"['plant', 'dirt']",OOD
c5cfdc3ca430804982d250a56e7bf683,a tree in the middle of a forest,"['tree', 'middle', 'forest']",OOD
bb9fdb32b613cd88aa9ec477dd10472d,a purple flower in a field of grass,"['flower', 'field', 'grass']",OOD
ace0f7c4cb6d2bcbec68154f5cde3a97,a close up of some green leaves on a tree,"['close', 'leaves', 'tree']",OOD
6de8a378b8df09c3fe6cae44f3588cb8,a plant with green leaves in a tree,"['plant', 'leaves', 'tree']",OOD
cb73c4b3652769c7ff0794a549a4c597,a field of flowers in the grass next to a fence,"['field', 'flowers', 'grass', 'fence']",OOD
8760aac0b4c7b0c2bcaa35d033309d65,a bunch of green leaves and buds on a plant,"['bunch', 'leaves', 'buds', 'plant']",OOD
67721512a5f60ade925a5ad27a944a41,a field of white flowers with mountains in the background,"['field', 'flowers', 'mountains', 'background']",OOD
b4dda5f2934b4a1d3678db01da8372a7,a plant with small green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
34db1d3e747deac14f8c5cd5739aefb9,a tree with a lot of green leaves on it,"['tree', 'lot', 'leaves']",OOD
441326d00d635f4e818cddbd3d81ae18,a plant with yellow flowers growing in the grass,"['plant', 'flowers', 'grass']",OOD
f8c2162d1c43437dd562dba129b26b49,a plant with red leaves in the grass,"['plant', 'leaves', 'grass']",OOD
228e0916eb262c726bddab7af14a9503,a small plant with green leaves growing in the ground,"['plant', 'leaves', 'ground']",OOD
1af240cb2d926b5631ce68ede9037c00,a pink flower in a tree in the woods,"['flower', 'tree', 'woods']",OOD
ad8722dbfb981fb0c105ccab51fe30d1,a plant with white flowers growing next to a rock,"['plant', 'flowers', 'rock']",OOD
22e556fc4a1786f3646756921f46050e,a person holding a cup of flowers in a field,"['person', 'cup', 'flowers', 'field']",OOD
379c9d090833ea2e06eca8330497dfdc,a hand holding a plant with small green flowers,"['hand', 'plant', 'flowers']",OOD
0f0dc68434e59b4c0006cfac790858c2,a field of grass and flowers with mountains in the background,"['field', 'grass', 'flowers', 'mountains', 'background']",OOD
12d5d02ab3f99cf9ba36a60607e7530d,a blue bug on a green plant with yellow flowers,"['bug', 'plant', 'flowers']",OOD
a6d7cb16ae8c377c0d9b22a82a3ee58b,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
e5297b5c66fa6f29705cf478e58abb60,a hand holding a blade of grass in a field,"['hand', 'blade', 'grass', 'field']",OOD
8873380afb8c8b3fefd21a2d33e3546c,a close up of a plant with green leaves and flowers,"['close', 'plant', 'leaves', 'flowers']",OOD
5e642b5438a2bf9994f9c3be7036f643,a field of tall grass in front of a house,"['field', 'grass', 'front', 'house']",OOD
85050628a0adb2c52bb209b2028f0f7a,a close up of some red leaves on a tree,"['close', 'leaves', 'tree']",OOD
a2456bcb04be1d26786c55a05d429670,a yellow flower in the grass next to a dirt,"['flower', 'grass', 'dirt']",OOD
ac270d1fef989d39d276cc11a7953a3a,a tree with red and green leaves and a rock,"['tree', 'leaves', 'rock']",OOD
108877d9807fc0cbeaea4d2880b32a7c,a plant in a field with purple flowers on it,"['plant', 'field', 'flowers']",OOD
c0c1b791cb83aecaf246358347c53f5e,a large green plant in a field,"['plant', 'field']",OOD
6037859a76352b6737d5d5ecb6a375f0,a plant with green leaves and a flower on it,"['plant', 'leaves', 'flower']",OOD
728fd9b301be7c48683f10a744b17530,a group of orange flowers in a field,"['group', 'flowers', 'field']",OOD
f659fd35b8dcd15e30a76b5ab8a344fb,a purple flower in the grass on the ground,"['flower', 'grass', 'ground']",OOD
7a47f40f71f15c32510a32ed26607814,a close up of a white flower in the dirt,"['close', 'flower', 'dirt']",OOD
c390935516e8360ab807fa9bec8d59cd,a hand holding a plant with green leaves and a pink flower,"['hand', 'plant', 'leaves', 'flower']",OOD
c2cee6214ea6104ce76cc4f9075a30ff,a small plant with green leaves growing in the dirt,"['plant', 'leaves', 'dirt']",OOD
88001c4938b3a4149b786e7824b9569d,a close up of the bark of a tree in the woods,"['close', 'bark', 'tree', 'woods']",OOD
30f2a77539794c8ed354e667533d2970,a plant with white flowers in the grass,"['plant', 'flowers', 'grass']",OOD
ab64e96751df965c588185e0096defce,a branch with green leaves on a tree,"['branch', 'leaves', 'tree']",OOD
42f842d6266b596c7305f675b8759a0d,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
575fa7f4e97ae464b5809bd13bfa912f,a crack in the ground with grass and rocks,"['crack', 'ground', 'grass', 'rocks']",OOD
b8412977ddcf24e4860b87057a6d346f,a close up of a plant with berries and leaves,"['close', 'plant', 'berries', 'leaves']",OOD
3b65c57d941fda2636fa483b0bdc09bf,a blue flower in the grass next to a persons foot,"['flower', 'grass', 'persons', 'foot']",OOD
4084411a31bb1c8b39a7720c631140b3,a tree with a flower on it and some branches,"['tree', 'flower', 'branches']",OOD
b1e0b987a1df0001eb726df5ef07d128,a small green plant growing in the sand,"['plant', 'sand']",OOD
cbb7113600dde909a364caa6676fdf66,a flower in the grass next to a tree,"['flower', 'grass', 'tree']",OOD
8e5a6ee8ae24263aa8a2958a403b9674,the ground is covered with leaves and grass,"['ground', 'leaves', 'grass']",OOD
636ab9f4c0ce648679ec14d68dbd445f,a group of purple flowers growing in the grass,"['group', 'flowers', 'grass']",OOD
27061332751216f6d5b969db317c96d6,a plant with yellow flowers in the grass,"['plant', 'flowers', 'grass']",OOD
f654957d4a1d1392ad04f5234e51693c,ripe cherries on a tree with green leaves,"['cherries', 'tree', 'leaves']",OOD
ac742d8e89cc5f3fd51b35828920f798,a close up of a plant with green leaves and yellow flowers,"['close', 'plant', 'leaves', 'flowers']",OOD
f40659a57a48006416577e6780f5e360,a picture of a plant with leaves and feathers,"['picture', 'plant', 'leaves', 'feathers']",OOD
ffdb970d9dd6f29e0320d61eac5fc4f5,three purple flowers in the grass,"['flowers', 'grass']",OOD
2efd9ec53d9e44d30dcb8285bfe4185e,a close up of a green plant in the grass,"['close', 'plant', 'grass']",OOD
3e01287645a489c31fbf53f93fc282e7,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
d8fe6885ce36fe1036440ac13235f37c,a plant is growing in the grass,"['plant', 'grass']",OOD
ca502e571c5bf21a9e9edfd0c9cb5307,a bench sitting under a tree,"['bench', 'tree']",OOD
d57abc287facd63c0125564013b86c3f,a plant with yellow flowers growing in the dirt,"['plant', 'flowers', 'dirt']",OOD
d6d7604ba5288628a65f6da9e4ab905c,a close up of yellow flowers on a plant,"['close', 'flowers', 'plant']",OOD
e657ec4f83f82eb55040465214bbc510,a purple flower in the grass with a bug,"['flower', 'grass', 'bug']",OOD
c793ba10fbaeaa3e05b68c2004482804,a group of marijuana plants in the grass,"['group', 'plants', 'grass']",OOD
0ee74c1e98608767df46c512cd54a5c1,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
cd69d900d156f1f762ce158a40ae4874,a close up of ants on a green plant,"['close', 'ants', 'plant']",OOD
b4160ec937156f7bd3638250763176c4,a hand holding a tree branch in the woods,"['hand', 'tree', 'branch', 'woods']",OOD
1c325a06fa0edd1478b8f7cc0fe45a87,a field of tall grass with a tree in the distance,"['field', 'grass', 'tree', 'distance']",OOD
1023e75d0942625cabb5bbe08826482a,a pink flower in the grass,"['flower', 'grass']",OOD
66cf11f75a6ca83818ada30053b12fa5,a group of flowers on the ground in the dirt,"['group', 'flowers', 'ground', 'dirt']",OOD
eb48b625b0a0dadb1dac18e4a865293e,biological genus growing on the forest floor,"['genus', 'forest', 'floor']",OOD
b6f1896947cec32d63eafd05d2f3a768,a group of purple and white flowers in the grass,"['group', 'flowers', 'grass']",OOD
b83217bc25755bd12b6c248c9d4755b8,a field of green plants with purple and yellow flowers,"['field', 'plants', 'flowers']",OOD
f0b3b92469d27b50cb18ea5704d406cc,a group of green ferns growing in the woods,"['group', 'ferns', 'woods']",OOD
f124658f3978d463f15820c04876f8a5,a dragonfly perched on a tree branch,"['tree', 'branch']",OOD
c83dc4dce845168619c644ea0d57c37b,a purple flower with a yellow center on a stalk,"['flower', 'center', 'stalk']",OOD
fc866a96ec2de2b0b93282dbe390fd0f,the tall grasses in the field are blowing in the wind,"['grasses', 'field', 'wind']",OOD
82bd448fa6ac8f8944106e3ba755d3fa,a close up of some green and red leaves on a plant,"['close', 'leaves', 'plant']",OOD
f0d3c0b44ce860a088165dcc48bbce51,a close up of a plant with leaves and seeds,"['close', 'plant', 'leaves', 'seeds']",OOD
9540736a54d3d61c47d4f0d0316864eb,a group of green plants growing in the woods,"['group', 'plants', 'woods']",OOD
6180f52b0451a4539da11e9b75c6e8c7,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
66373107260ab7da838c15bc301526f7,a group of seed pods hanging from a vine in a field,"['group', 'seed', 'pods', 'vine', 'field']",OOD
2c5648d2451523c1511f6788afb7e08b,a small pink flower on a tree branch,"['flower', 'tree', 'branch']",OOD
a9476dfdcb6a1b0d77d7d047cb436c90,brown tree trunks with green plants in the background,"['tree', 'plants', 'background']",OOD
20307518bf654c2c82138bb62f7897db,a bunch of yellow flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
63acafa66cfb95c22e5afde539644be0,a tree with a broken branch in the woods,"['tree', 'branch', 'woods']",OOD
aec3fa14ed1ad6ab0845434be1556547,a cluster of yellow flowers on a tree,"['cluster', 'flowers', 'tree']",OOD
f4b54ed85a292defbab1d7336c2cb341,a green flower growing out of a tree,"['flower', 'tree']",OOD
f71ed073a94a24ad01b75ae7a414727a,a hand holding a mushroom with seeds in it,"['hand', 'mushroom', 'seeds']",OOD
26c1f278493b7371ff7077d2ef4bff8a,a plant in the leaves on the ground,"['plant', 'leaves', 'ground']",OOD
97a3b88435574a7cacd8d5632e921e20,a bunch of purple and white flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
1abf7e58adb39a1d032cc634d06281f3,a purple flower growing in the dirt,"['flower', 'dirt']",OOD
bed145a064e1f574e5475b6ad97a9343,a hand holding a white flower in the grass,"['hand', 'flower', 'grass']",OOD
00619eb55021997654d3fb514ab0716f,a tree branch laying on the ground in the dirt,"['tree', 'branch', 'ground', 'dirt']",OOD
86b02cc048c06ec159bfc7c832a75978,a group of green plants in a field,"['group', 'plants', 'field']",OOD
2105ba231e0b4b53994a4b5b54bffbf3,a close up of a pine tree with pine cones on it,"['close', 'tree', 'cones']",OOD
2041843924d3f8f3adb415bf164bb55a,a bunch of berries on a tree branch,"['bunch', 'berries', 'tree', 'branch']",OOD
d6e59a81707dd2a1b9b0ce9d22798848,a close up of a yellow flower on a plant,"['close', 'flower', 'plant']",OOD
901cada0abd4814bdcfda2f5d81d30f8,a plant growing out of a hole in the sidewalk,"['plant', 'hole', 'sidewalk']",OOD
f63b3b381571bde24cc30238380aafcc,two yellow flowers in a field of green grass,"['flowers', 'field', 'grass']",OOD
00127e8ef745cbcae899b3ffa1fb063f,a group of purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
36251fe68bd21b8c67133f4c35de8c0b,a large tree in the woods with green leaves,"['tree', 'woods', 'leaves']",OOD
38d32e6ff7fece1870a635d609e485db,a plant with red stems and green leaves on the ground,"['plant', 'stems', 'leaves', 'ground']",OOD
7c2e6a51344b21de84288e5c0f1348ce,a mixture of wood chips and grass on the ground,"['mixture', 'wood', 'chips', 'grass', 'ground']",OOD
0a366cf06a002cb8360b82e7c19b3892,a group of green plants in a field,"['group', 'plants', 'field']",OOD
3d35c7a68aef35353562d1fd280e6d38,a tree with pink flowers in the woods,"['tree', 'flowers', 'woods']",OOD
ee7370373160ff0e893cdfb954ed2683,a yellow flower on a plant in a field,"['flower', 'plant', 'field']",OOD
95a60b0f013169dd9f7a32daad85a37c,a tree in a forest with green leaves,"['tree', 'forest', 'leaves']",OOD
c38ce4448867e0db573a04f52627244f,a cluster of white flowers on a plant with green leaves,"['cluster', 'flowers', 'plant', 'leaves']",OOD
13652f7eaea7664a0a226ee408e18b30,a plant in the leaves on the ground,"['plant', 'leaves', 'ground']",OOD
fded170ee5d351906597d5dd6bb8551a,an image of a tree with green leaves,"['image', 'tree', 'leaves']",OOD
5e42a4c575dd99730570a08b0ad50fe7,a tree with red berries and green leaves against a blue sky,"['tree', 'berries', 'leaves', 'sky']",OOD
1f5332fa72d36484efc10c551476f677,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
2f3d911dff3e2349592ead78c8c30bb9,a bunch of tomatoes on the ground in the grass,"['bunch', 'tomatoes', 'ground', 'grass']",OOD
f306efa1f3776cdb23b2dbc21b32fcb5,a plant with yellow flowers growing in the dirt,"['plant', 'flowers', 'dirt']",OOD
c0c7e3bb3bfcae27c7b82299ca505795,a group of green plants growing on the ground,"['group', 'plants', 'ground']",OOD
dd157340cce6c0899020c596d7842203,a large green plant growing in a garden,"['plant', 'garden']",OOD
d2d81dbc0cff2ce999c23958fc539e6b,a close up of a green plant with white flowers,"['close', 'plant', 'flowers']",OOD
c2b9015ff04ee0579b87857b80a1b533,a group of green plants growing next to a tree,"['group', 'plants', 'tree']",OOD
b569edb5deb5db47f42c082e8fa591d9,a green plant is growing in the woods,"['plant', 'woods']",OOD
c1f940a2b15fc8b0d20a33707fd31e6e,autumn leaves on the ground in the woods,"['autumn', 'ground', 'woods']",OOD
906890613f721b9f28457818c64e0fb1,a tree with a hole in it in the woods,"['tree', 'hole', 'woods']",OOD
e0564f2e8b17cc4c848c1189ec87b293,a tree with green leaves and white flowers on it,"['tree', 'leaves', 'flowers']",OOD
9a33e869140f324fd2da2e846f0b9c90,a small plant with green leaves and a pink flower on a black,"['plant', 'leaves', 'flower', 'black']",OOD
bb2bfe67d233e1835d95e1c8956e8240,a small green plant in the middle of the ground,"['plant', 'middle', 'ground']",OOD
82fafda05376cdf14b99c017e6b7f508,a close up of a flower on the ground,"['close', 'flower', 'ground']",OOD
c79f47aa223f15c1193a94a1c1afb2d7,a close up of a tree with green leaves,"['close', 'tree', 'leaves']",OOD
50fed403c3a04964a048fa590f1424b7,a tree in a forest with other trees,"['tree', 'forest', 'trees']",OOD
c6a41f7202402e49a785856bdf21ad71,a tree with a branch that has been cut off of it,"['tree', 'branch']",OOD
cb09ffbc61e5ab82abe97f21ae324061,a tree with green and red leaves against a blue sky,"['tree', 'leaves', 'sky']",OOD
0b3971892bcbcb312f79f957459cf594,a green plant with white flowers on the ground,"['plant', 'flowers', 'ground']",OOD
7d031bafd48daed3a1b3b716b69ca21d,a tree with white flowers in front of trees,"['tree', 'flowers', 'front', 'trees']",OOD
68b0272e3b14ee8473f8651e09182859,a large tree in the backyard of a house overlooking the ocean,"['tree', 'backyard', 'house', 'ocean']",OOD
6e841f599b69f449408854757b792983,a plant with yellow flowers in the grass,"['plant', 'flowers', 'grass']",OOD
a3005620a5acc6c82bda89dad1235e30,a bunch of green bananas hanging from a tree,"['bunch', 'bananas', 'tree']",OOD
ed1fa0da3a660ce72a301115fee49f28,a path through the woods with trees and plants,"['path', 'woods', 'trees', 'plants']",OOD
6347536ed30b7ca4727eb5dc7df855b6,a hand holding a stick up to a tree,"['hand', 'stick', 'tree']",OOD
6945ac4e06e322f5716a2fad3dcfd29d,a field of white flowers in the grass,"['field', 'flowers', 'grass']",OOD
