,ImageID,Caption,Nouns,Type
8218,d2ec0c3160e39b792de1751c9d135222,a close up of the flowers.,"['close', 'flowers']",OOD
8219,d2f51ae40130471538c85c496fff475c,biological species in the rainforest.,"['species', 'rainforest']",OOD
8220,d2f6e0b7b2f950a2866c6df4ffede80f,yellow daisy in the grass.,['grass'],OOD
8221,d2f73b6904331d05c0f422a1b4f3d76d,some of the flowers on the trees.,"['flowers', 'trees']",OOD
8222,d2ff93004d0a04f001ba4cb5e324e715,a close - up of the flower.,"['close', 'up', 'flower']",OOD
8223,d302e7bd12cfac2248dc640337db51fa,the first flower of the season.,"['flower', 'season']",OOD
8224,d31039795a0f1a93999529d642ced3eb,yellow flower in the meadow.,"['flower', 'meadow']",OOD
8225,d312535dd55fda423ef4b88b2339047d,biological genus in the snow.,"['genus', 'snow']",OOD
8226,d31b0f7d2c7d5631668a9916179cf411,biological genus is a genus of flowering plants in the family.,"['genus', 'genus', 'plants', 'family']",OOD
8227,d31bfcb4f137ae1ae79efe6491f0f167,biological species in the forest.,"['species', 'forest']",OOD
8228,d324208e288bbfb5035512fb93aa87cd,person walking through a field of wildflowers.,"['person', 'field', 'wildflowers']",OOD
8229,d32f094f064fc7f281dcbf2ff4436c77,one of the first fruits of the season.,"['fruits', 'season']",OOD
8230,d33511bc84a36e3a38de7b6e97c737e4,this is the first flower i've ever seen in my garden.,"['flower', 'garden']",OOD
8231,d33a08ea806721ed2c77becaa65bd7c4,biological phylum growing on the beach.,"['phylum', 'beach']",OOD
8232,d34a439bd573b3ac3fd6221e8bf5454a,flowers in bloom in the spring.,"['flowers', 'bloom', 'spring']",OOD
8233,d34c80cc609116e7a0d4682ecacccbd8,biological species on a tree.,"['species', 'tree']",OOD
8234,d3509357bd3f849956ce9bed06158a74,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8235,d35707a397b281190a96c3dfa94eff76,biological species on a leaf.,"['species', 'leaf']",OOD
8236,d35fdde8691d63afa8e84ee4ff6d7201,biological species in the spring.,"['species', 'spring']",OOD
8237,d3630121a55619507c682e73b4d63e5e,this is the first time i've ever seen this plant.,"['time', 'plant']",OOD
8238,d364ebbf17d6cc6ebc70b27b6ac1fd6d,a yellow dandelion in a field of sunflowers.,"['dandelion', 'field', 'sunflowers']",OOD
8239,d365f0359c278bd36200478bb00250b4,wild flowers in the garden.,"['flowers', 'garden']",OOD
8240,d36ad39e7b31fe6d5aeea684fa291327,ferns and ferns in the rainforest.,"['ferns', 'ferns', 'rainforest']",OOD
8241,d36fd217f7c786cf0bd550ccc0a344d9,this is the first flower i've ever seen in my garden.,"['flower', 'garden']",OOD
8242,d37114abd1555c47367efa3158227051,biological species growing on a leaf.,"['species', 'leaf']",OOD
8243,d3726eef97fb35aeb58a85fd6c69e286,biological species on the tree.,"['species', 'tree']",OOD
8244,d372f18bb83b16c9062c17b17484d9c2,biological genus in the snow.,"['genus', 'snow']",OOD
8245,d37de30f666d1dabaabec531257f144c,biological species is one of the few plants that can be grown in the rainforest.,"['species', 'plants', 'rainforest']",OOD
8246,d380f3ef63c2c028628990420109f875,a close up of the flowers.,"['close', 'flowers']",OOD
8247,d38bc55ece42bdf1db30957d1304da70,wild flowers in the garden.,"['flowers', 'garden']",OOD
8248,d38c63e929ba9184c5a745b09c089c91,this is the first time i've seen this plant growing on a tree.,"['time', 'plant', 'tree']",OOD
8249,d3904f6e57978445f89e0c9e4f0d370a,biological species growing in the forest.,"['species', 'forest']",OOD
8250,d392cc9b72a331463a6440de0179986d,purple flowers in the garden.,"['flowers', 'garden']",OOD
8251,d39ab5cbf296c9d906370fed1f877610,a leaf found on the sidewalk.,"['leaf', 'sidewalk']",OOD
8252,d39f58aa9d11e22a7ad2ca99c57b3a4c,biological genus in the spring.,"['genus', 'spring']",OOD
8253,d3a31271db5d8f2d2d52e7f205cd818a,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8254,d3a98587c468af04bf4ddb1b25ff41e2,biological phylum and lichen growing on a fallen tree.,"['phylum', 'tree']",OOD
8255,d3aeb8bd756be7dba240039adc324d28,wild flowers in the garden.,"['flowers', 'garden']",OOD
8256,d3b1bc9dcfe52c1bcbbca0db04956c5f,biological genus in the garden.,"['genus', 'garden']",OOD
8257,d3b5b630b9b65f8c587a51fa26d54d82,wild iris in the meadow.,['meadow'],OOD
8258,d3ba49cb3568e7d62396b02bda279f94,one of the many cactus blooming.,['cactus'],OOD
8259,d3bdda5f1fe171ff4a1c518604cef81a,biological species in bloom in the spring.,"['species', 'bloom', 'spring']",OOD
8260,d3bec7fe668f26922ba4ea6dbd4f9e9e,the trunk of biological species.,"['trunk', 'species']",OOD
8261,d3c3b576c22c59bacadaf5cc67e71489,this is the first time i've seen this tree in full bloom.,"['time', 'tree', 'bloom']",OOD
8262,d3c5a02dd3d1e99908a9d9cca0464e95,biological species in full bloom.,"['species', 'bloom']",OOD
8263,d3cef51eefc5b74aea566528ffde9e24,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
8264,d3cf2d4b7f0457803a26b002a13f6ecd,close up of the flower.,['flower'],OOD
8265,d3d66f0322b6001a42715bfa36f67815,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8266,d3e7a42e22432bad32520321916dd6b4,close up of the flowers.,['flowers'],OOD
8267,d3f3c6ddc25d7f4a8f84af37c61fbb76,this is the first time i've seen this tree in full bloom.,"['time', 'tree', 'bloom']",OOD
8268,d3f4ab31c8e6a34988f5577190622817,biological species in the garden.,"['species', 'garden']",OOD
8269,d3fff8100ff0b9b25ce2b276ba263a24,yellow flowers in the mountains.,"['flowers', 'mountains']",OOD
8270,d40104f0668d32a737d7d5b8d9451a8b,a close - up of the plant.,"['close', 'up', 'plant']",OOD
8271,d4010f4cb9d51488e430a6756d61ff42,this is the first time i've seen this plant in my yard.,"['time', 'plant', 'yard']",OOD
8272,d40fde413aa065cdc80918c7dbf50966,biological species in the desert.,"['species', 'desert']",OOD
8273,d412ebcdae26a4d6fdb5053491075bb3,this is the first time i've seen this tree in full bloom.,"['time', 'tree', 'bloom']",OOD
8274,d41a5d332c6f456454f98e6e2d9ef6a1,this is what my hand looks like after i've cut it off.,['hand'],OOD
8275,d41bc6a1181e3fd9b1c7c96995f6e8b4,biological genus is one of my favorite plants to grow in my garden.,"['genus', 'plants', 'garden']",OOD
8276,d4256ab42671a36d55ac45e0e6bf4917,biological genus is one of the oldest trees in the world.,"['genus', 'trees', 'world']",OOD
8277,d42b88d16f11ec6fea0af98f57749e18,biological species on a tree.,"['species', 'tree']",OOD
8278,d432a0d597dfaba34377a7c39000780d,biological species growing in a field.,"['species', 'field']",OOD
8279,d441e4c529424f7cff1bbc4dbf6efb02,biological species in the garden.,"['species', 'garden']",OOD
8280,d44530f09f49fd1e8fae98db471c5844,a close up of the flowers.,"['close', 'flowers']",OOD
8281,d447c0b15e14f5fbfc23bbf5ceb97cd2,a close - up of a grasshopper's foot.,"['close', 'up', 'grasshopper', 'foot']",OOD
8282,d44a51f817e65ea2c1f2d7e0eb5336bf,biological species in the wild.,"['species', 'wild']",OOD
8283,d450054a6ce3f4c6c27c5748cdb8ee90,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8284,d45628f4686f23e14a1748996ca44928,close - up of a purple flower.,"['up', 'flower']",OOD
8285,d457104b32a1d1da05f38928a8dad27c,a close - up of the flower.,"['close', 'up', 'flower']",OOD
8286,d45fa8d03a76b2752d24cae3708de710,young plant in the forest.,"['plant', 'forest']",OOD
8287,d4784b9e35b54ca350964bbd80d1df40,pink cherry blossoms in the spring.,"['cherry', 'blossoms', 'spring']",OOD
8288,d4796b8ffe88fcc58f1327a69c6f33b6,a tree in the rain.,"['tree', 'rain']",OOD
8289,d47bf623aabaf64cc2e083e160644781,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8290,d47dfefeb8ae407fdb8a82d4fa5350bc,"i'm not sure what kind of leaf this is, but i'm pretty sure it's autumn.","['kind', 'leaf', 'autumn']",OOD
8291,d4862c525554ab036e91f259a25e5112,a close up of the flowers.,"['close', 'flowers']",OOD
8292,d490a10146e9f2c056c99d95dddb7175,biological species on a tree.,"['species', 'tree']",OOD
8293,d49a27f3f66c6dc01b42d0943be5bc23,close - up of a yellow flower.,"['up', 'flower']",OOD
8294,d49e5d975798913348817a8496a7b17c,biological species is one of my favorite plants.,"['species', 'plants']",OOD
8295,d4a213139445896ed21fb0a3c167b35d,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8296,d4a3c8b9af3dad73485b8bbcdb8d0824,pink hibiscus in the garden.,"['hibiscus', 'garden']",OOD
8297,d4ac66155e4d60c1d168935ce08fad25,a close up of the flowers.,"['close', 'flowers']",OOD
8298,d4c81672fd76e51df474898a7a361756,biological genus is a medium - sized shrub that can grow to feet in length and inches in diameter.,"['genus', 'shrub', 'feet', 'length', 'inches', 'diameter']",OOD
8299,d4c9afec035402d195d05ddd145c0ed3,wild flowers in the forest.,"['flowers', 'forest']",OOD
8300,d4c9b18cf9325c3ed18de8b07eb1b861,biological species in the forest.,"['species', 'forest']",OOD
8301,d4cb35a36d9a9ffdb479a57e89a4bb81,biological species in the rainforest.,"['species', 'rainforest']",OOD
8302,d4cbb594d32e2fe0ec3de9d23ff22233,yellow flowers in the garden.,"['flowers', 'garden']",OOD
8303,d4de753a6f1c87532c883d22f6f766e0,a close - up of the flower.,"['close', 'up', 'flower']",OOD
8304,d4f3c4f8438f2b122811b874e6894eab,biological phylum growing on a tree.,"['phylum', 'tree']",OOD
8305,d518874c3618868750b98bfd12c2bd99,biological genus in the rainforest.,"['genus', 'rainforest']",OOD
8306,d519332a411b4474df3f695086135f31,close up of a flower.,['flower'],OOD
8307,d51f39adfe2467f8b7b0603c404c834b,cactus growing in the desert.,"['cactus', 'desert']",OOD
8308,d529801b43df5c8c85728f7669a48f09,wild flowers along the trail.,"['flowers', 'trail']",OOD
8309,d533bf696db796e997ab84be462910d3,close up of the flowers.,['flowers'],OOD
8310,d5427acf7b62568d9349097d0a56d920,close up of the bark of a tree.,"['bark', 'tree']",OOD
8311,d5476a3a5c1ebd79b4254b5b70e7352a,the first leaf of the season.,"['leaf', 'season']",OOD
8312,d54b7826ff6a0a9137e9349c28cc6f9c,the first flower of the season.,"['flower', 'season']",OOD
8313,d54fd7f5773526f37463a7d060a6bbff,purple flowers in the wind.,"['flowers', 'wind']",OOD
8314,d55912bc7992cf91f4351105665cd262,flowers of the - photo sharing!.,"['flowers', 'photo', 'sharing']",OOD
8315,d55eb5bdd8ea44cc455ef36e75661906,biological species growing in the soil.,"['species', 'soil']",OOD
8316,d560c7873f2b36ca15ebcea49e7b9d1b,plants growing out of an old window box.,"['plants', 'window', 'box']",OOD
8317,d5630987bafb88880d9134c1253f9ed1,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8318,d5641c57b38aa05fa47a6de5c702a702,wild flowers in the mountains.,"['flowers', 'mountains']",OOD
8319,d564672a396bfbbda9f37061acb118da,this is the first time i've seen this kind of ivy growing on a tree.,"['time', 'kind', 'ivy', 'tree']",OOD
8320,d56610a28b1ac825ab5be2ff13d8eed6,wild flowers in the forest.,"['flowers', 'forest']",OOD
8321,d56d61718e3dadbd4154a3dbfb3971d0,flowers of the - photo sharing!.,"['flowers', 'photo', 'sharing']",OOD
8322,d575cb583b330b2d291628cfb29d81a8,cactus plant in the desert.,"['cactus', 'plant', 'desert']",OOD
8323,d57abc287facd63c0125564013b86c3f,biological species in the desert.,"['species', 'desert']",OOD
8324,d580a185384d2ac2402a0db646e645a4,plants growing out of the ground.,"['plants', 'ground']",OOD
8325,d5849f82c9e9c0c52fb1f872006eeeab,view of the highway through the trees.,"['view', 'highway', 'trees']",OOD
8326,d599718b29dda1f7edbffad9c8cdff34,biological genus in the garden.,"['genus', 'garden']",OOD
8327,d599c486307c794a4cc0d3e30cba8791,biological genus in the rain.,"['genus', 'rain']",OOD
8328,d59b96587361ce5fa962ad1ec9420ee9,biological species in the grass.,"['species', 'grass']",OOD
8329,d59f44c8c417a0079ce642b997767550,red berries on a tree.,"['berries', 'tree']",OOD
8330,d5a9095ef2436091d6455bdc73f70f0e,biological species growing in the forest.,"['species', 'forest']",OOD
8331,d5aa9a3284c0c83633bf3fcbbcf99976,a close up of the flower.,"['close', 'flower']",OOD
8332,d5ac02e0805bb8f8654112e54e3db094,yellow flower in the meadow.,"['flower', 'meadow']",OOD
8333,d5b00d4aed04a08ea4318a063ed236a6,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8334,d5b78078a2dae390ca46c71891fe13b0,biological species on the beach.,"['species', 'beach']",OOD
8335,d5c1804f22d89621b9bd3e47e2bc86e8,biological species on a branch.,"['species', 'branch']",OOD
8336,d5c1a4bfb4d42f744e6c343372709778,close up of the flowers.,['flowers'],OOD
8337,d5d07750d5c78554963ac8dd85ba2856,cherry blossom in the spring.,"['cherry', 'blossom', 'spring']",OOD
8338,d5d35e73b81259fa27c17d06c390b4d6,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8339,d5e5691cb14c63c095f336520cf184b2,biological species growing in a field.,"['species', 'field']",OOD
8340,d5e6129965b68d58b6b6eef1dbb6fed9,biological genus is a shrub that blooms in late summer and early fall.,"['genus', 'shrub', 'blooms', 'summer', 'fall']",OOD
8341,d5eb5ee722a04654070bee02ced08eb4,olives growing on a tree.,"['olives', 'tree']",OOD
8342,d5f19ef3a4a7749132d03d1db991a2bb,the first flower of the season.,"['flower', 'season']",OOD
8343,d5f6df6275c2dfd775c7ded3b4fc6f8d,biological species in the rainforest.,"['species', 'rainforest']",OOD
8344,d60d51a7b704daf7a52de32f2e03265c,a close up of the flower.,"['close', 'flower']",OOD
8345,d611c5549ac8a9897c62920b0a128ed9,yellow flower in the middle of the road.,"['flower', 'middle', 'road']",OOD
8346,d61609fe9e224e00a2db658ff3e024b2,wild flowers in the garden.,"['flowers', 'garden']",OOD
8347,d61685328ec94879529d3c8a036c0ffa,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8348,d62eb600a3f4da957ff4931aac5e51ff,purple flowers in the grass.,"['flowers', 'grass']",OOD
8349,d63884788133ff878636ed7098f194cc,biological phylum and lichen on the rocks.,"['phylum', 'rocks']",OOD
8350,d64510e591cb020eca15e183c220e83d,biological species on the prairie.,"['species', 'prairie']",OOD
8351,d65501a4a753ba2fa6b57825c82784d9,biological species growing in a field.,"['species', 'field']",OOD
8352,d65fcc07c46b1ccfcd94744f66d3b476,looking up at the trees from the trail.,"['trees', 'trail']",OOD
8353,d664fab2fce4429239ddf832d7b63990,wild flowers in the meadow.,"['flowers', 'meadow']",OOD
8354,d666d1187dab8cc38aa18dd8f991828b,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
8355,d66bc44f877900aa847e8751620318c9,a flower in the middle of the trail.,"['flower', 'middle', 'trail']",OOD
8356,d67379f1ed1f19845c7daf37b6f98053,a cactus in the garden.,"['cactus', 'garden']",OOD
8357,d685c59ff1a9acd23e0a362b16e5d87e,yellow flowers in the garden.,"['flowers', 'garden']",OOD
8358,d6871c9cd7e1c4b1ce0f89a286afeda4,looking up at the tops of the trees.,"['tops', 'trees']",OOD
8359,d68e7d551e1a7a4ee327125f38d765a7,biological species growing on a tree.,"['species', 'tree']",OOD
8360,d691ef5f114b1277cd2d7112c1353a9e,biological species growing in the garden.,"['species', 'garden']",OOD
8361,d694d23ffae13c0fd82fabeebdc2661b,a close - up of the flower.,"['close', 'up', 'flower']",OOD
8362,d69bc68d1b5c1977006a2570c040b3d9,close - up of a yellow flower.,"['up', 'flower']",OOD
8363,d6a3d1bfff0fbbc752d6fb4d072dcd77,a close up of the flowers.,"['close', 'flowers']",OOD
8364,d6ac453301c7fefe00b98d06e687feae,wild flowers in the forest.,"['flowers', 'forest']",OOD
8365,d6af7653b5358db6fe2fb2eac31532e2,biological species in the wild.,"['species', 'wild']",OOD
8366,d6b23b8d99e40d40c10661f92ae6d23d,biological species in the sand dunes.,"['species', 'sand', 'dunes']",OOD
8367,d6b8f2efe5029fc9f7df6dd00e0c15f0,flowers growing on the side of the trail.,"['flowers', 'side', 'trail']",OOD
8368,d6ce69904e2a278c368f603e8a170230,biological genus is a genus of perennial flowering plants in the family.,"['genus', 'genus', 'plants', 'family']",OOD
8369,d6cf94d132b67e2656d1de1c34d80cf4,biological species in the fall.,"['species', 'fall']",OOD
8370,d6d7604ba5288628a65f6da9e4ab905c,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8371,d6e59a81707dd2a1b9b0ce9d22798848,biological genus is a genus of flowering plants in the family.,"['genus', 'genus', 'plants', 'family']",OOD
8372,d6f633f7a3a6f819713028e96b171745,a tree in the snow.,"['tree', 'snow']",OOD
8373,d6f6750eca34b708b90c465621210ef2,biological genus growing on a fallen tree.,"['genus', 'tree']",OOD
8374,d6febfa189446ce9410d8ffcf357371c,biological species in the spring.,"['species', 'spring']",OOD
8375,d708432afe91a53fad990d55f62d30ac,"sunlight shines through the leaves out of focus, natural green background.","['sunlight', 'leaves', 'focus', 'background']",OOD
8376,d71129de658d25094be39b9159ec2a01,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8377,d716394c895fafeb3de142b76d488a5a,biological species in the desert.,"['species', 'desert']",OOD
8378,d71a81c0d7237e5afbbe6c7b1f11c926,biological species growing on a tree.,"['species', 'tree']",OOD
8379,d723650b782256b79402e72352cb5259,biological species in the rainforest.,"['species', 'rainforest']",OOD
8380,d724792dc639391bd6dbd97a12a003c1,autumn leaves on the forest floor.,"['autumn', 'forest', 'floor']",OOD
8381,d72ae361c3d90663dd966073c01e7a6a,a close up of the flowers.,"['close', 'flowers']",OOD
8382,d73f10520d5d22d67a28c42762aa249e,biological species in the garden.,"['species', 'garden']",OOD
8383,d74656f97619282cdf85ae9d0db4df0c,wild flowers growing on the side of the road.,"['flowers', 'side', 'road']",OOD
8384,d74ad4c9cbf19fd8cb5549a782a41cea,biological genus is a perennial plant that blooms in late summer and early fall.,"['genus', 'plant', 'summer', 'fall']",OOD
8385,d74bcf5335670b1ea3d8c37d946ecd66,biological species is one of the few native plants that can be found in the rainforest.,"['species', 'plants', 'rainforest']",OOD
8386,d7594abe9af5154e3c33761825233d7b,a close - up of the flower.,"['close', 'up', 'flower']",OOD
8387,d7595b51731c65fb91e1c2be0f783f93,biological species in full bloom.,"['species', 'bloom']",OOD
8388,d75bdcdf8af5a987f563a1f26ea3967a,close up of the flowers.,['flowers'],OOD
8389,d761b7e9c62490961b3364cb84fd1ee5,a close up of the plant.,"['close', 'plant']",OOD
8390,d76483a81ecdc2327c9fd5c466f4569c,the trunk of biological species.,"['trunk', 'species']",OOD
8391,d776f33cc28de0dd9ce9591eff752e67,biological species growing in the garden.,"['species', 'garden']",OOD
8392,d778904b2a728e06df8d01e7c6e6d16f,this is the first time i've seen berries on this plant.,"['time', 'berries', 'plant']",OOD
8393,d7832ef67e1ab0ffa5a420afcb52be71,biological genus growing on a tree.,"['genus', 'tree']",OOD
8394,d784914cef543f3801c32eeea562b67d,biological species growing in a field.,"['species', 'field']",OOD
8395,d78a9ea9f2fde0befc36007eee0007bb,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8396,d79eca2dadf2a3a5daeddf7f5e52fa4a,biological species growing in the garden.,"['species', 'garden']",OOD
8397,d79ee20033e6c0ba38e57c3e9c27bc6c,biological species growing in the garden.,"['species', 'garden']",OOD
8398,d7b6796b821c59851e1178d683735633,biological species is a very common plant.,"['species', 'plant']",OOD
8399,d7b8f5e14c7e25f59b5f6d78dc8ffb7a,flowers in the forest - photo #.,"['flowers', 'forest', 'photo', '#']",OOD
8400,d7c123117a82b6d29db65eabe2f8e8d6,yellow flowers on a tree.,"['flowers', 'tree']",OOD
8401,d7c19057f05e5cb41fd62cd7ea200bc3,wild flowers in the forest.,"['flowers', 'forest']",OOD
8402,d7cbbbf69ff72f473cd50f71c0e4f345,biological genus growing on the rocks.,"['genus', 'rocks']",OOD
8403,d7d252a35616b8821df3466d7bad9d30,biological genus growing on a tree.,"['genus', 'tree']",OOD
8404,d7dd466164e7a03f9815dba0dbe60c14,yellow flowers on the ground.,"['flowers', 'ground']",OOD
8405,d7ffef70d508122a8fc743c1a87ad0e2,biological species is one of my favorite plants.,"['species', 'plants']",OOD
8406,d805ee598e5afc4d1aaa6ae24cacb5ad,biological species growing in the sand dunes.,"['species', 'sand', 'dunes']",OOD
8407,d8123c890ff394d10cfaae0e2cd6add2,biological genus growing on a tree.,"['genus', 'tree']",OOD
8408,d821931dcfe19c85dc258d01691c4972,biological species growing in a field.,"['species', 'field']",OOD
8409,d822d010c1cb18311e2cc0aee8633a38,red berries on a bush.,"['berries', 'bush']",OOD
8410,d823afc90ebe22b7c4b0120a66337dae,biological genus in the fall.,"['genus', 'fall']",OOD
8411,d82b2bd08f04a6d79e3072abe9f42ed3,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8412,d8313e2f0e8b5737ab0d90859632983d,biological genus is a genus of flowering plants in the family.,"['genus', 'genus', 'plants', 'family']",OOD
8413,d83df2b5fa3c4c02752a7399b7042f76,biological species in the grass.,"['species', 'grass']",OOD
8414,d83ed6a06083bbb9d0dd91e98209b57b,a cluster of red and orange mushrooms growing on the forest floor.,"['cluster', 'mushrooms', 'forest', 'floor']",OOD
8415,d842d60c2efd0bf36912d8685614153e,biological genus in the garden.,"['genus', 'garden']",OOD
8416,d84a3451ad8646c0269abfdad5ab6fd6,a close - up of the buds and leaves.,"['close', 'up', 'buds', 'leaves']",OOD
8417,d84a782c0a99e1e349a58ff6cf93103b,biological species growing on the side of the road.,"['species', 'side', 'road']",OOD
8418,d852fb91c778b650a1c24145bbac669e,the bark of a dead tree.,"['bark', 'tree']",OOD
8419,d856f104060b8cbbeb7c4a375c3e05c9,this is the first flower i've ever seen in my garden.,"['flower', 'garden']",OOD
8420,d85860e6c39a6d349580d88fbe9f91dd,biological genus growing on a tree.,"['genus', 'tree']",OOD
8421,d862d293496c7402151685c2ae3b5cc7,roots of a dead tree in the forest.,"['roots', 'tree', 'forest']",OOD
8422,d86f8647ad5cb77a82f7838fb7bebd01,biological species in the rainforest.,"['species', 'rainforest']",OOD
8423,d875ab91b2e4b0b99eae94daef049b27,biological species is a common plant in the area.,"['species', 'plant', 'area']",OOD
8424,d878bd7f00859306d8543e3b7a1266b3,biological phylum growing on a tree.,"['phylum', 'tree']",OOD
8425,d8804e554fecac727a935c75d4752f29,biological species in the wild.,"['species', 'wild']",OOD
8426,d88a32be18b230780153c399aeb3fb46,biological species in the morning light.,"['species', 'morning', 'light']",OOD
8427,d892226c23e417fec1a9aa71055021c2,biological genus is a genus of flowering plants in the family.,"['genus', 'genus', 'plants', 'family']",OOD
8428,d892f34a2ceda24900535a040f37aac8,biological phylum growing on a mossy log.,"['phylum', 'log']",OOD
8429,d8962261f8fe9dd95458e107bef13b16,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
8430,d89d93c70733ae846c862e9b2293b327,cherry blossoms in the garden.,"['cherry', 'blossoms', 'garden']",OOD
8431,d89e40684a6928656976ad8ce67ef190,a close up of the flower.,"['close', 'flower']",OOD
8432,d8a5385d75161b6de6a5e426b13b0e2f,biological genus is a genus of flowering plants in the family.,"['genus', 'genus', 'plants', 'family']",OOD
8433,d8a9cdc82a6395776136f66c902f9502,purple flowers in the meadow.,"['flowers', 'meadow']",OOD
8434,d8a9d7eee727b340850f560a012ffca6,close - up of a purple flower.,"['up', 'flower']",OOD
8435,d8b714bb43e9431f7f77b6e9b6d359f9,biological species growing in the garden.,"['species', 'garden']",OOD
8436,d8c08edf15a3e233d8e69310b7b497aa,a close - up of the flower.,"['close', 'up', 'flower']",OOD
8437,d8ce647e21d96d58cf43498796960ecd,close up of the flowers.,['flowers'],OOD
8438,d8ce8d4cdc3db964d5f7372f43adfd02,biological genus is one of the most popular flowers.,"['genus', 'flowers']",OOD
8439,d8ced966f29bd07abe6a5f56fb4a26ba,the first flower of the season.,"['flower', 'season']",OOD
8440,d8d9b032157806621646bac732044820,this is the first time i've seen wildflowers in my garden.,"['time', 'wildflowers', 'garden']",OOD
8441,d8e4144eb243db13936928c15361e437,purple flower in the grass.,"['flower', 'grass']",OOD
8442,d8f1d94a4bec10cc45e2d0dae36ed1b2,biological species in the garden.,"['species', 'garden']",OOD
8443,d8f2e122a66798292a77fc82d0c377a3,biological species on a tree.,"['species', 'tree']",OOD
8444,d8f2ffc6c0d824e538147369f9c4a59a,wild flowers growing on the side of the road.,"['flowers', 'side', 'road']",OOD
8445,d8fc2861dc57404d577c5e0bbacb1d79,biological species growing in the garden.,"['species', 'garden']",OOD
8446,d8fc800050b72bcc07908192cd28e563,looking down from the trail.,['trail'],OOD
8447,d8fe6885ce36fe1036440ac13235f37c,biological species growing on the ground.,"['species', 'ground']",OOD
8448,d900a90d23ed44b21214fb43dcc955ee,fungi growing on the forest floor.,"['forest', 'floor']",OOD
8449,d906bd3add0a8d2f84119565e1f0c8d2,wild flowers in the forest.,"['flowers', 'forest']",OOD
8450,d909c50652bfd84525b1412203c2b79c,this is the first time i've seen this kind of leaf on a tree.,"['time', 'kind', 'leaf', 'tree']",OOD
8451,d90af4fa956c3da035fb3be924c41ba4,biological species in the desert.,"['species', 'desert']",OOD
8452,d911852baa59fc961facc396d3a7a1e9,some of the seeds from the tree.,"['seeds', 'tree']",OOD
8453,d916855a8bc749709fc244d1f814a0a8,biological genus in the shade of a tree.,"['genus', 'shade', 'tree']",OOD
8454,d91db19cb061ee744641eb8d1daac696,a close up of the leaves and flowers.,"['close', 'leaves', 'flowers']",OOD
8455,d92b945ff5da565d1f5965a28251dc90,a close - up of the plant.,"['close', 'up', 'plant']",OOD
8456,d93093c621bcf36ef5785f47b7e4e4fe,a close up of the flowers.,"['close', 'flowers']",OOD
8457,d93180bbafe490a67a0c713b3061fb63,biological genus in the garden.,"['genus', 'garden']",OOD
8458,d9380e696f3e6186d82b7f8d1735c311,a close up of the flowers.,"['close', 'flowers']",OOD
8459,d938b22402128a916b59f4493ab53d24,a close up of the flowers.,"['close', 'flowers']",OOD
8460,d9393b616e91ae3af5ab43e26a86e594,this is what the grass looks like when it's not in bloom.,"['grass', 'bloom']",OOD
8461,d94086423ff8ad1f206621e352c0dc91,close - up of a plant with yellow flowers.,"['up', 'plant', 'flowers']",OOD
8462,d944831ab759a4337673b07a548c295a,biological species growing in the garden.,"['species', 'garden']",OOD
8463,d94ba57cf58bf9c9a2f312925097780b,an old tree in the forest.,"['tree', 'forest']",OOD
8464,d950f2c2276ff9d66b677e02eb300e00,biological species growing on a tree.,"['species', 'tree']",OOD
8465,d953a2d84f3491cd2da158b2ae31518c,a close - up of a yellow flower.,"['close', 'up', 'flower']",OOD
8466,d9589dac30f341805386a14687dbf4a5,biological genus in the garden.,"['genus', 'garden']",OOD
8467,d964b917c9e4ab54dcf9cf13a6b70243,some of the plants growing on the rocks.,"['plants', 'rocks']",OOD
8468,d969d013bd51e3ab5346cb32d7a33059,biological species in the garden.,"['species', 'garden']",OOD
8469,d96a1492631d2f2c01ff8549a722f388,a close - up of the plant.,"['close', 'up', 'plant']",OOD
8470,d96de4538e2b5ccf826f7be31d5a78e5,biological species growing in the garden.,"['species', 'garden']",OOD
8471,d974d21eb02ad8f835ab966fc9630acf,a close up of the fruit.,"['close', 'fruit']",OOD
8472,d977ccc0f2ee967f17745e9309dc3bce,biological phylum and lichen on the forest floor.,"['phylum', 'forest', 'floor']",OOD
8473,d978b709f458021ba283d4200d38580d,biological species growing on the side of a dirt road.,"['species', 'side', 'dirt', 'road']",OOD
8474,d9792671fc75a02a7172a5c0c0084252,a close - up of the flowers.,"['close', 'up', 'flowers']",OOD
