,ImageID,Caption,Nouns,Type
4560,stratified_0027,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4561,stratified_0042,rock formations along the coast.,"['rock', 'formations', 'coast']",OOD
4562,stratified_0043,the texture of the rock.,"['texture', 'rock']",OOD
4563,stratified_0045,close - up of the texture of an old rusty corrugated iron sheet.,"['up', 'texture', 'iron', 'sheet']",OOD
4564,stratified_0046,black and white image of a cliff.,"['image', 'cliff']",OOD
4565,stratified_0047,wooden pallets stacked in a warehouse.,"['pallets', 'warehouse']",OOD
4566,stratified_0048,tourist attraction is a slot canyon located.,"['tourist', 'attraction', 'slot', 'canyon']",OOD
4567,stratified_0049,wooden texture with some added highlights and reflections.,"['texture', 'highlights', 'reflections']",OOD
4568,stratified_0050,grunge old texture as abstract background.,"['texture', 'background']",OOD
4569,stratified_0051,close - up of the bark of a tree.,"['up', 'bark', 'tree']",OOD
4570,stratified_0053,"rock type is one of the oldest rock formations in the world, dating back to the 7th century.","['rock', 'type', 'rock', 'formations', 'world', 'century']",OOD
4571,stratified_0054,the texture of the rock.,"['texture', 'rock']",OOD
4572,stratified_0055,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4573,stratified_0056,black and white vintage grunge futuristic background.,"['grunge', 'background']",OOD
4574,stratified_0057,biological phylum and lichen on a rock.,"['phylum', 'rock']",OOD
4575,stratified_0059,the texture of the wood.,"['texture', 'wood']",OOD
4576,stratified_0060,this is a close - up of the trunk of a fallen tree.,"['close', 'up', 'trunk', 'tree']",OOD
4577,stratified_0063,person and i on top of a rock.,"['person', 'top', 'rock']",OOD
4578,stratified_0064,black and white photograph of a rock formation.,"['photograph', 'rock', 'formation']",OOD
4579,stratified_0065,tourist attraction is a ghost town in the east of the mountain range.,"['tourist', 'attraction', 'ghost', 'town', 'mountain', 'range']",OOD
4580,stratified_0066,climbing to the top of a rock face.,"['top', 'rock', 'face']",OOD
4581,stratified_0067,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
4582,stratified_0069,tourist attraction is one of the most famous rock formations in the world.,"['tourist', 'attraction', 'rock', 'formations', 'world']",OOD
4583,stratified_0070,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4584,stratified_0071,tourist attraction showing rock formations and a canyon or waterhole.,"['tourist', 'attraction', 'rock', 'formations', 'canyon', 'waterhole']",OOD
4585,stratified_0072,rock formations in the desert.,"['rock', 'formations', 'desert']",OOD
4586,stratified_0073,the texture of the rock.,"['texture', 'rock']",OOD
4587,stratified_0074,close - up of a rock formation.,"['up', 'rock', 'formation']",OOD
4588,stratified_0077,this is a close - up of the rock formation.,"['close', 'up', 'rock', 'formation']",OOD
4589,stratified_0078,the texture of the bark of a tree.,"['texture', 'bark', 'tree']",OOD
4590,stratified_0079,tourist attraction is the largest canyon in the world.,"['tourist', 'attraction', 'canyon', 'world']",OOD
4591,stratified_0083,texture of the rock on the beach.,"['texture', 'rock', 'beach']",OOD
4592,stratified_0085,geographical feature category in the world - photo #.,"['feature', 'category', 'world', 'photo', '#']",OOD
4593,stratified_0086,the texture of the bark of an eucalyptus tree.,"['texture', 'bark', 'eucalyptus', 'tree']",OOD
4594,stratified_0087,texture of the bark of a tree.,"['texture', 'bark', 'tree']",OOD
4595,stratified_0088,tourist attraction is a slot canyon located.,"['tourist', 'attraction', 'slot', 'canyon']",OOD
4596,stratified_0089,texture of the rock -- stock photo #.,"['texture', 'rock', 'stock', 'photo', '#']",OOD
4597,stratified_0090,rocks and pebbles on the beach.,"['rocks', 'pebbles', 'beach']",OOD
4598,stratified_0091,close - up of the bark of a tree.,"['up', 'bark', 'tree']",OOD
4599,stratified_0093,close - up of a piece of wood being poured into a container.,"['up', 'piece', 'wood', 'container']",OOD
4600,stratified_0094,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4601,stratified_0096,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
4602,stratified_0097,an artist's impression of the rock.,"['artist', 'impression', 'rock']",OOD
4603,stratified_0098,wood texture with some added highlights and reflections.,"['wood', 'texture', 'highlights', 'reflections']",OOD
4604,stratified_0099,the texture of the wood -- stock photo #.,"['texture', 'wood', 'stock', 'photo', '#']",OOD
4605,stratified_0100,wood texture with some added highlights and reflections photo.,"['wood', 'texture', 'highlights', 'reflections', 'photo']",OOD
4606,stratified_0101,tourist attraction is one of the world's oldest natural formations.,"['tourist', 'attraction', 'world', 'formations']",OOD
4607,stratified_0102,tourist attraction is one of the world's oldest natural rock formations.,"['tourist', 'attraction', 'world', 'rock', 'formations']",OOD
4608,stratified_0103,this is an example of a 3d model of a red brick wall.,"['example', 'model', 'brick', 'wall']",OOD
4609,stratified_0104,rock formations along the coast.,"['rock', 'formations', 'coast']",OOD
4610,stratified_0105,climbing up a steep rock face.,"['rock', 'face']",OOD
4611,stratified_0106,geographical feature category in the region.,"['feature', 'category', 'region']",OOD
4612,stratified_0107,"rock type is one of the oldest rock formations in the world, dating back to geologic time period.","['rock', 'type', 'rock', 'formations', 'world', 'time', 'period']",OOD
4613,stratified_0108,close up of the bark of a tree.,"['bark', 'tree']",OOD
4614,stratified_0109,how to make a rug out of fondant.,"['rug', 'fondant']",OOD
4615,stratified_0110,rock formations in the area.,"['rock', 'formations', 'area']",OOD
4616,stratified_0111,texture of the bark of a tree.,"['texture', 'bark', 'tree']",OOD
4617,stratified_0112,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4618,stratified_0113,rock type is one of the oldest rock formations in the world.,"['rock', 'type', 'rock', 'formations', 'world']",OOD
4619,stratified_0114,the texture of the rock.,"['texture', 'rock']",OOD
4620,stratified_0115,this is the texture i want for my front door.,"['texture', 'door']",OOD
4621,stratified_0116,what is the name of this rock?.,"['name', 'rock']",OOD
4622,stratified_0117,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
4623,stratified_0118,rock formations along the coast.,"['rock', 'formations', 'coast']",OOD
4624,stratified_0119,tourist attraction showing rock formations and a canyon or creek.,"['tourist', 'attraction', 'rock', 'formations', 'canyon', 'creek']",OOD
4625,stratified_0120,tourist attraction is one of the world's oldest natural arches.,"['tourist', 'attraction', 'world', 'arches']",OOD
4626,stratified_0121,close - up of the bark of a tree.,"['up', 'bark', 'tree']",OOD
4627,stratified_0122,tourist attraction in the desert.,"['tourist', 'attraction', 'desert']",OOD
4628,stratified_0123,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
4629,stratified_0124,geographical feature category is one of the world's most unusual geological formations.,"['feature', 'category', 'world', 'formations']",OOD
4630,stratified_0125,"geographical feature category is one of the world's oldest natural rock formations, dating back to the cretaceous period.","['feature', 'category', 'world', 'rock', 'formations', 'period']",OOD
4631,stratified_0126,close - up of the texture of a tree bark.,"['up', 'texture', 'tree', 'bark']",OOD
4632,stratified_0127,how to choose the right wallpaper for your home.,"['wallpaper', 'home']",OOD
4633,stratified_0128,the texture of the wood.,"['texture', 'wood']",OOD
4634,stratified_0129,tourist attraction is one of the world's most beautiful natural landscapes.,"['tourist', 'attraction', 'world', 'landscapes']",OOD
4635,stratified_0130,a close up of the rock art.,"['close', 'rock', 'art']",OOD
4636,stratified_0131,colorful rock formations in the desert.,"['rock', 'formations', 'desert']",OOD
4637,stratified_0132,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
4638,stratified_0133,close up of the layers of rock.,"['layers', 'rock']",OOD
4639,stratified_0134,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4640,stratified_0135,the texture of the bark of a tree.,"['texture', 'bark', 'tree']",OOD
4641,stratified_0136,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4642,stratified_0137,this is a close - up of the rock.,"['close', 'up', 'rock']",OOD
4643,stratified_0138,a close - up of a piece of driftwood.,"['close', 'up', 'piece', 'driftwood']",OOD
4644,stratified_0139,the texture of the wood.,"['texture', 'wood']",OOD
4645,stratified_0140,rock formations along the trail.,"['rock', 'formations', 'trail']",OOD
4646,stratified_0141,rock formations in the desert.,"['rock', 'formations', 'desert']",OOD
4647,stratified_0142,the texture of the wood.,"['texture', 'wood']",OOD
4648,stratified_0143,tourist attraction is one of the world's oldest natural rock formations.,"['tourist', 'attraction', 'world', 'rock', 'formations']",OOD
4649,stratified_0144,rock formations in the desert.,"['rock', 'formations', 'desert']",OOD
4650,stratified_0145,rock formations along the coast.,"['rock', 'formations', 'coast']",OOD
4651,stratified_0146,tourist attraction is one of the world's oldest natural stone structures.,"['tourist', 'attraction', 'world', 'stone', 'structures']",OOD
4652,stratified_0147,how to make a plank of wood.,"['plank', 'wood']",OOD
4653,stratified_0148,geographical feature category in the desert.,"['feature', 'category', 'desert']",OOD
4654,stratified_0149,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
4655,stratified_0150,close - up of a rock formation.,"['up', 'rock', 'formation']",OOD
4656,stratified_0151,rock formations in the desert.,"['rock', 'formations', 'desert']",OOD
4657,stratified_0152,geographical feature category in the mountains.,"['feature', 'category', 'mountains']",OOD
4658,stratified_0153,what is the oldest rock formation in the world?.,"['rock', 'formation', 'world']",OOD
4659,stratified_0154,background texture of a dark brown leather.,"['background', 'texture', 'leather']",OOD
4660,stratified_0155,how to make a wooden fence out of pallet wood.,"['fence', 'pallet', 'wood']",OOD
4661,stratified_0156,rock formations along the coast.,"['rock', 'formations', 'coast']",OOD
4662,stratified_0157,this is what happens when you pour concrete into the ground.,"['concrete', 'ground']",OOD
4663,stratified_0158,tourist attraction is one of the world's largest natural arches.,"['tourist', 'attraction', 'world', 'arches']",OOD
4664,stratified_0159,"tourist attraction is one of the world's oldest natural arches, dating back to the 7th century.","['tourist', 'attraction', 'world', 'arches', 'century']",OOD
4665,stratified_0160,rock formations along the coast.,"['rock', 'formations', 'coast']",OOD
4666,stratified_0161,geographical feature category is one of the oldest rocks in the world.,"['feature', 'category', 'rocks', 'world']",OOD
4667,stratified_0162,tourist attraction is one of the world's oldest natural rock formations.,"['tourist', 'attraction', 'world', 'rock', 'formations']",OOD
4668,stratified_0163,this is what the rock looks like.,['rock'],OOD
4669,stratified_0164,this is what the rock looks like.,['rock'],OOD
4670,stratified_0165,"tourist attraction is one of the world's oldest natural rock formations, dating back to geologic time period.","['tourist', 'attraction', 'world', 'rock', 'formations', 'time', 'period']",OOD
4671,stratified_0166,tourist attraction is one of the world's oldest natural rock formations.,"['tourist', 'attraction', 'world', 'rock', 'formations']",OOD
4672,stratified_0167,tourist attraction is one of the world's largest natural arches.,"['tourist', 'attraction', 'world', 'arches']",OOD
4673,stratified_0168,this is an example of a concrete floor with a rough texture.,"['example', 'floor', 'texture']",OOD
4674,stratified_0169,a pile of driftwood on the beach.,"['pile', 'driftwood', 'beach']",OOD
4675,stratified_0170,geographical feature category in the mountains.,"['feature', 'category', 'mountains']",OOD
4676,stratified_0171,tourist attraction is one of the world's oldest natural arches.,"['tourist', 'attraction', 'world', 'arches']",OOD
4677,stratified_0172,geographical feature category in the mountains.,"['feature', 'category', 'mountains']",OOD
4678,stratified_0173,the texture of the wood.,"['texture', 'wood']",OOD
4679,stratified_0174,texture of an old red brick wall.,"['texture', 'brick', 'wall']",OOD
4680,striped_0001,a close - up of the pattern on the floor.,"['close', 'up', 'pattern', 'floor']",OOD
4681,striped_0002,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4682,striped_0003,butterfly on a coral reef.,"['butterfly', 'reef']",OOD
4683,striped_0004,how to clean a fish with vinegar and baking soda.,"['fish', 'vinegar', 'baking', 'soda']",OOD
4684,striped_0005,close - up of a zebra.,"['up', 'zebra']",OOD
4685,striped_0006,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4686,striped_0008,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4687,striped_0010,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4688,striped_0011,a zebra is seen in this undated handout photo provided by government agency.,"['zebra', 'handout', 'photo', 'government', 'agency']",OOD
4689,striped_0012,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4690,striped_0013,a zebra with a pattern on its skin.,"['zebra', 'pattern', 'skin']",OOD
4691,striped_0014,close up of the fish.,['fish'],OOD
4692,striped_0015,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4693,striped_0016,how to sew a striped shirt.,['shirt'],OOD
4694,striped_0017,a close - up of the frosting on a cake.,"['close', 'up', 'frosting', 'cake']",OOD
4695,striped_0019,this pattern is available for free on my website.,"['pattern', 'website']",OOD
4696,striped_0020,a tiger is seen in this undated handout photo provided by government agency.,"['tiger', 'handout', 'photo', 'government', 'agency']",OOD
4697,striped_0021,i'm in love with this bag!.,"['love', 'bag']",OOD
4698,striped_0022,animals that start with the letter z - photo #.,"['animals', 'letter', 'photo', '#']",OOD
4699,striped_0023,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4700,striped_0024,a close up of a zebra's fur.,"['close', 'zebra', 'fur']",OOD
4701,striped_0025,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4702,striped_0026,a zebra is seen in this undated handout photo provided by government agency.,"['zebra', 'handout', 'photo', 'government', 'agency']",OOD
4703,striped_0027,how to draw a zebra with a pencil step by step.,"['zebra', 'pencil', 'step', 'step']",OOD
4704,striped_0028,zebra in the wild - photo #.,"['photo', '#']",OOD
4705,striped_0029,close up of a zebra.,['zebra'],OOD
4706,striped_0030,abstract black and white stripes on a white background.,"['stripes', 'background']",OOD
4707,striped_0031,a zebra is seen in this undated handout photo provided by government agency.,"['zebra', 'handout', 'photo', 'government', 'agency']",OOD
4708,striped_0032,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4709,striped_0033,close - up of a peacock feather.,"['up', 'peacock', 'feather']",OOD
4710,striped_0034,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4711,striped_0035,a zebra is seen in this undated handout photo provided by government agency.,"['zebra', 'handout', 'photo', 'government', 'agency']",OOD
4712,striped_0036,how to draw a zebra with a pencil step by step - photo #.,"['zebra', 'pencil', 'step', 'step', 'photo', '#']",OOD
4713,striped_0037,close - up of a tiger's fur.,"['up', 'tiger', 'fur']",OOD
4714,striped_0038,zebra in the zoo - photo #.,"['zoo', 'photo', '#']",OOD
4715,striped_0039,a close - up of a tiger's face.,"['close', 'up', 'tiger', 'face']",OOD
4716,striped_0040,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4717,striped_0041,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4718,striped_0042,close - up of a zebra's eye.,"['up', 'zebra', 'eye']",OOD
4719,striped_0043,i'm in love with this bag!.,"['love', 'bag']",OOD
4720,striped_0044,zebra in the wild - photo #.,"['photo', '#']",OOD
4721,striped_0045,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4722,striped_0046,animals that start with the letter z - photo #.,"['animals', 'letter', 'photo', '#']",OOD
4723,striped_0047,close - up of a tiger's fur.,"['up', 'tiger', 'fur']",OOD
4724,striped_0049,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4725,striped_0050,close - up of a fish.,"['up', 'fish']",OOD
4726,striped_0051,zebra in a zoo - photo #.,"['zoo', 'photo', '#']",OOD
4727,striped_0052,zebra in the wild - photo #.,"['photo', '#']",OOD
4728,striped_0053,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4729,striped_0054,zebra in the wild - photo #.,"['photo', '#']",OOD
4730,striped_0055,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4731,striped_0056,the fish in the aquarium.,"['fish', 'aquarium']",OOD
4732,striped_0057,zebra in the wild - photo #.,"['photo', '#']",OOD
4733,striped_0058,zebra in the wild - photo #.,"['photo', '#']",OOD
4734,striped_0060,the texture of the wood.,"['texture', 'wood']",OOD
4735,striped_0061,an image of a slice of chocolate cake.,"['image', 'slice', 'chocolate', 'cake']",OOD
4736,striped_0062,zebra in the wild - photo #.,"['photo', '#']",OOD
4737,striped_0063,animated white hypnotic pattern on the black background.,"['pattern', 'background']",OOD
4738,striped_0064,a close - up of the tiger's face.,"['close', 'up', 'tiger', 'face']",OOD
4739,striped_0065,close - up of a black and white striped scarf.,"['up', 'scarf']",OOD
4740,striped_0066,seamless patterned texture in the form of square tiles.,"['texture', 'form', 'tiles']",OOD
4741,striped_0067,i love the pattern on this zebra!.,"['pattern', 'zebra']",OOD
4742,striped_0068,zebra that looks like a zebra.,['zebra'],OOD
4743,striped_0069,how to draw a zebra with a pencil step by step.,"['zebra', 'pencil', 'step', 'step']",OOD
4744,striped_0070,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4745,striped_0071,the eyes are the windows to the soul.,"['eyes', 'windows', 'soul']",OOD
4746,striped_0072,pink zebra print on a black background.,"['zebra', 'print', 'background']",OOD
4747,striped_0073,a zebra is seen in this undated handout photo provided by government agency.,"['zebra', 'handout', 'photo', 'government', 'agency']",OOD
4748,striped_0074,close - up of a zebra's eye.,"['up', 'zebra', 'eye']",OOD
4749,striped_0075,close - up of a zebra's eye.,"['up', 'zebra', 'eye']",OOD
4750,striped_0076,zebra in the wild - photo #.,"['photo', '#']",OOD
4751,striped_0077,zebra in the wild - photo #.,"['photo', '#']",OOD
4752,striped_0078,close - up of a zebra's fur.,"['up', 'zebra', 'fur']",OOD
4753,striped_0079,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4754,striped_0080,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4755,striped_0081,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4756,striped_0082,zebra that looks like a zebra - photo #.,"['zebra', 'photo', '#']",OOD
4757,striped_0083,seamless pattern with the image of a zebra -- stock vector #.,"['pattern', 'image', 'zebra', 'stock', 'vector', '#']",OOD
4758,striped_0084,a zebra is seen in this undated file photo.,"['zebra', 'file', 'photo']",OOD
4759,striped_0085,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4760,striped_0086,close - up of a bengal tiger.,"['up', 'tiger']",OOD
4761,striped_0087,fish that look like sharks - photo #.,"['fish', 'sharks', 'photo', '#']",OOD
4762,striped_0088,how to make a zebra out of wrapping paper.,"['zebra', 'paper']",OOD
4763,striped_0089,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4764,striped_0090,close - up of a peacock's feathers.,"['up', 'peacock', 'feathers']",OOD
4765,striped_0091,close - up of a yellow flower.,"['up', 'flower']",OOD
4766,striped_0092,a close - up of a peacock feather.,"['close', 'up', 'peacock', 'feather']",OOD
4767,striped_0093,a close - up of a zebra's face.,"['close', 'up', 'zebra', 'face']",OOD
4768,striped_0094,close - up of a tiger's eye.,"['up', 'tiger', 'eye']",OOD
4769,striped_0095,abstract background with a spiral pattern.,"['background', 'pattern']",OOD
4770,striped_0096,close - up of a zebra's eye.,"['up', 'zebra', 'eye']",OOD
4771,striped_0097,biological subspecies in the wild - photo #.,"['subspecies', 'photo', '#']",OOD
4772,striped_0098,how to draw a zebra with a pencil step by step.,"['zebra', 'pencil', 'step', 'step']",OOD
4773,striped_0099,a painting of a zebra by person.,"['painting', 'zebra', 'person']",OOD
4774,striped_0100,a tiger is seen in this undated file photo.,"['tiger', 'file', 'photo']",OOD
4775,striped_0101,close - up of a zebra.,"['up', 'zebra']",OOD
4776,striped_0102,how to draw a zebra with a pencil step by step - photo #.,"['zebra', 'pencil', 'step', 'step', 'photo', '#']",OOD
4777,striped_0103,close - up of a zebra's eye.,"['up', 'zebra', 'eye']",OOD
4778,striped_0104,i love the color of this fabric!.,"['color', 'fabric']",OOD
4779,striped_0105,biological species is one of the most common insects found in the rainforests.,"['species', 'insects', 'rainforests']",OOD
4780,striped_0106,i'm in love with this bag!.,"['love', 'bag']",OOD
4781,striped_0107,this pattern is available for free download.,"['pattern', 'download']",OOD
4782,striped_0108,the colors in the series paint by person.,"['colors', 'series', 'paint', 'person']",OOD
4783,striped_0109,a close up of the rug.,"['close', 'rug']",OOD
4784,striped_0110,black and white image of a zebra.,"['image', 'zebra']",OOD
4785,striped_0111,abstract cgi motion graphics and animated background of rainbow colored lines and shapes spinning in a spiral and being trippy.,"['motion', 'graphics', 'background', 'lines', 'shapes', 'spiral']",OOD
4786,striped_0112,i love the texture of this!.,['texture'],OOD
4787,striped_0113,i'm in love with these leggings!.,"['love', 'leggings']",OOD
4788,striped_0114,close - up of a zebra's fur.,"['up', 'zebra', 'fur']",OOD
4789,striped_0115,blue and turquoise stripes on a black background.,"['turquoise', 'stripes', 'background']",OOD
4790,striped_0116,the texture of the bamboo.,"['texture', 'bamboo']",OOD
4791,striped_0117,how to make a feather out of feathers.,"['feather', 'feathers']",OOD
4792,striped_0118,purple and black with a touch of purple.,"['touch', 'purple']",OOD
4793,striped_0119,leather bag with a zipper.,"['leather', 'bag', 'zipper']",OOD
4794,striped_0120,i would love to have a zebra like this!.,['zebra'],OOD
4795,striped_0121,colorful pencils in a row.,"['pencils', 'row']",OOD
4796,striped_0122,a close - up of a fish.,"['close', 'up', 'fish']",OOD
4797,striped_0123,person is a hand - knitted fabric by person.,"['person', 'hand', 'fabric', 'person']",OOD
4798,striped_0124,colourful feathers on a black background.,"['feathers', 'background']",OOD
4799,striped_0125,the texture of the wood.,"['texture', 'wood']",OOD
4800,studded_0001,how to make a pair of shoes.,"['pair', 'shoes']",OOD
4801,studded_0007,black and white embroidery on a black and white checkered background.,"['embroidery', 'background']",OOD
4802,studded_0017,"i've always wanted a bag like this, but i'm not sure i could pull it off.",['bag'],OOD
4803,studded_0020,seamless texture with 3d rendering abstract fractal brown pattern on a black background for fabric design.,"['texture', 'pattern', 'background', 'fabric', 'design']",OOD
4804,studded_0022,golden coins on a black background.,"['coins', 'background']",OOD
4805,studded_0024,a close - up of the embroidery on the cuff of a black and white polo.,"['close', 'up', 'embroidery', 'cuff', 'polo']",OOD
4806,studded_0027,close - up of a gold and silver brooch.,"['up', 'gold', 'silver']",OOD
4807,studded_0036,i'm in love with this necklace!.,"['love', 'necklace']",OOD
4808,studded_0054,"the buttons on the back of the belt are a bit too tight for my taste, but i love the look of these!.","['buttons', 'back', 'belt', 'bit', 'taste', 'look']",OOD
4809,studded_0062,a chandelier hangs in a shop window.,"['chandelier', 'shop', 'window']",OOD
4810,studded_0065,how to recycle a pair of jeans.,"['pair', 'jeans']",OOD
4811,studded_0066,a city is one of the world's leading manufacturers of jewellery.,"['city', 'world', 'manufacturers', 'jewellery']",OOD
4812,studded_0069,close - up of a black and white checkered dress.,"['up', 'dress']",OOD
4813,studded_0072,close - up of a metal plate.,"['up', 'metal', 'plate']",OOD
4814,studded_0073,a close - up of the buttons on a necklace.,"['close', 'up', 'buttons', 'necklace']",OOD
4815,studded_0098,shoes that look like they belong in a movie.,"['shoes', 'movie']",OOD
4816,studded_0100,the texture of the leather.,"['texture', 'leather']",OOD
4817,studded_0101,i love the color of this dress!.,"['color', 'dress']",OOD
4818,studded_0102,how to make a belt out of old jeans.,"['belt', 'jeans']",OOD
4819,studded_0103,i'm in love with this bag!.,"['love', 'bag']",OOD
4820,studded_0105,how to make a pendant in sterling silver.,"['pendant', 'sterling', 'silver']",OOD
4821,studded_0106,close - up of a metal plate.,"['up', 'metal', 'plate']",OOD
4822,studded_0107,the door to the world's most haunted house.,"['door', 'world', 'house']",OOD
4823,studded_0108,this leather sofa is made from % natural leather and is made from % recycled materials.,"['leather', 'sofa', '%', 'leather', '%', 'materials']",OOD
4824,studded_0109,a close - up of the gold and diamonds on the table.,"['close', 'up', 'gold', 'table']",OOD
4825,studded_0110,close - up of a chameleon's eye.,"['up', 'chameleon', 'eye']",OOD
4826,studded_0111,black and white photograph of a group of black and white circles forming a pattern on the ground.,"['photograph', 'group', 'circles', 'pattern', 'ground']",OOD
4827,studded_0113,a pack of pills is seen in this undated handout photo provided by government agency.,"['pack', 'pills', 'handout', 'photo', 'government', 'agency']",OOD
4828,studded_0114,"i'm not a fan of leather, but i love the look of this bag.","['fan', 'leather', 'look', 'bag']",OOD
4829,studded_0115,a close - up of a pair of black leather stud earrings.,"['close', 'up', 'pair', 'leather', 'stud', 'earrings']",OOD
4830,studded_0117,gold jewellery from around the world.,"['gold', 'jewellery', 'world']",OOD
4831,studded_0118,discover the latest in food and drink at person.,"['food', 'person']",OOD
4832,studded_0119,a close up of the back of a black and white choker.,"['close', 'back', 'choker']",OOD
4833,studded_0121,how to make a pair of leather pants.,"['pair', 'leather', 'pants']",OOD
4834,studded_0122,a close up shot of a pair of black leather shoes.,"['shot', 'pair', 'leather', 'shoes']",OOD
4835,studded_0123,this leather sofa is made from % natural leather and is made from % recycled materials.,"['leather', 'sofa', '%', 'leather', '%', 'materials']",OOD
4836,studded_0126,black leather bag on a black background.,"['leather', 'bag', 'background']",OOD
4837,studded_0127,a close - up of the pattern on the back of a black and white checkered t - shirt.,"['close', 'up', 'pattern', 'back', 't', 'shirt']",OOD
4838,studded_0128,the texture of the wood.,"['texture', 'wood']",OOD
4839,studded_0129,"i'm not sure what this is, but it's a very interesting design.",['design'],OOD
4840,studded_0132,shoes that look like they belong in a shoe store.,"['shoes', 'shoe', 'store']",OOD
4841,studded_0133,i'm in love with this bag!.,"['love', 'bag']",OOD
4842,studded_0134,pillows that look like they belong on a couch.,"['pillows', 'couch']",OOD
4843,studded_0135,the new collection by fashion designer is modeled during fashion week.,"['collection', 'fashion', 'designer', 'fashion', 'week']",OOD
4844,studded_0136,a close - up shot of a pair of black and gold embroidered shoes.,"['shot', 'pair', 'gold', 'shoes']",OOD
4845,studded_0137,the wood texture with natural patterns stock photo.,"['wood', 'texture', 'patterns', 'stock', 'photo']",OOD
4846,studded_0138,a pair of black leather cowboy boots.,"['pair', 'leather', 'cowboy', 'boots']",OOD
4847,studded_0139,a black and white photograph of a pair of earrings.,"['photograph', 'pair', 'earrings']",OOD
4848,studded_0141,how to make jewellery in minutes - how to make jewellery in minutes - how to make jewellery in minutes - how to make jewellery in minutes - how to make jewellery in minutes - how to make jewellery in minutes - how to make jewellery in minutes - how to make jewellery in minutes - how to make,"['jewellery', 'minutes', 'jewellery', 'minutes', 'jewellery', 'minutes', 'jewellery', 'minutes', 'jewellery', 'minutes', 'jewellery', 'minutes', 'jewellery', 'minutes', 'jewellery', 'minutes']",OOD
4849,studded_0143,diamonds are among the rarest and most expensive diamonds in the world.,"['diamonds', 'diamonds', 'world']",OOD
4850,studded_0144,i'm in love with this jacket.,"['love', 'jacket']",OOD
4851,studded_0145,a black and white photograph of a window.,"['photograph', 'window']",OOD
4852,studded_0146,"i'm not a huge fan of gold, but i love the look of this quilt.","['fan', 'gold', 'look', 'quilt']",OOD
4853,studded_0149,close - up of a leather belt.,"['up', 'leather', 'belt']",OOD
4854,studded_0150,how to make a leather belt.,"['leather', 'belt']",OOD
4855,studded_0151,i'm in love with these leggings!.,"['love', 'leggings']",OOD
4856,studded_0152,i'm in love with this bag!.,"['love', 'bag']",OOD
4857,studded_0153,a close up of the buttons on the collar of a black leather jacket.,"['close', 'buttons', 'collar', 'leather', 'jacket']",OOD
4858,studded_0154,"i'm not a fan of the buttons, but i love the look of these!.","['fan', 'buttons', 'look']",OOD
4859,studded_0155,the ceiling of the restaurant.,"['ceiling', 'restaurant']",OOD
4860,studded_0157,seamless black leather sofa against a black background.,"['leather', 'sofa', 'background']",OOD
4861,studded_0158,how to make a bar cart from an old sewing machine.,"['bar', 'cart', 'sewing', 'machine']",OOD
4862,studded_0159,garment by person in beautiful frame options and a variety of sizes.,"['garment', 'person', 'frame', 'options', 'variety', 'sizes']",OOD
